puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
szibDJPPma654Cl20bTksQ7CtLJrcBQRJJvLh0QiVbBYGvRbdr7Hzk4gb3PyqSu7IyikCvQThYk6yw,1194,I,430,308,False,False,True,False,Challenger,Jizun#6848,738,58.27,2026-02-18 01:14:42.293756+07:00
aIoBecwnz-g9uUF6TeR-bvZHOvO9P5qQbUa2BqbmzGWp9h8Pog9tgi0p9EHofl34huoPT659eN0vWw,1193,I,193,121,False,False,True,True,Challenger,Aio#shai,314,61.46,2026-02-18 01:14:42.293756+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1182,I,317,229,False,False,True,True,Challenger,Fourz#ff4,546,58.06,2026-02-18 01:14:42.293756+07:00
UP1iBlQkS0ZwMsuBpIvLU7tLfSU9VeQF-_PyLeYWc7eihIYLZxfAgpVWVTF2G9zJISH57Uf_wSH4vQ,1176,I,296,218,False,False,False,False,Challenger,Jesuslovesme#Susej,514,57.59,2026-02-18 01:14:42.293756+07:00
jmRDseDMRwngpUWBNfU4D36Uw-5NqZIBBr7bXFARlp1pjcOGygAsgq2grGoCdw6yeGjgtedbV1Yx5w,1171,I,246,181,False,False,True,False,Challenger,i love faker#dave,427,57.61,2026-02-18 01:14:42.293756+07:00
WYp3y1MDZ74LbcmaGZzUvDfD8N4wacyf3WqFS3fDT244fWoLDV5cqktLsYpJfippkXfrFTnks_4FXA,1170,I,576,511,False,False,True,True,Challenger,Blazderp#SG2,1087,52.99,2026-02-18 01:14:42.293756+07:00
MQDFJazMxolRxLPj2G21TB_A5Ji5Sa421HaZ0rWlS4SZWMuvgTwTUPB23mpcMY1_CK_BmtFkcfL76w,1169,I,369,252,False,False,True,True,Challenger,Stryggar#004,621,59.42,2026-02-18 01:14:42.293756+07:00
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1169,I,159,103,False,False,True,False,Challenger,FindOut#SG2,262,60.69,2026-02-18 01:14:42.293756+07:00
ugbPRN8PwymUonm-0BkL-uSE-udI53oJHeVoJ_CD9h_QPD1CreLOnwLFoVldVKDIzZq3bYyHT_ySOg,1163,I,568,456,True,False,False,False,Challenger,Getta#alone,1024,55.47,2026-02-18 01:14:42.293756+07:00
O6w0nCY0ZxEUfz2su2XXfkOg-IvW-cL_YDvRgyKa3L5skrGrK6DfkyxN9QV2IGGW5DdF0aARemjtVw,1155,I,389,320,False,False,True,False,Challenger,maxxine#sleep,709,54.87,2026-02-18 01:14:42.293756+07:00
ZCAjLRiUB-pd3pusrD5tD8Teb-dQTuFXeTteIJdR3td7eitJvfzKrrQqc5x_mN6H0wEoS7k43WM-QQ,1151,I,130,60,False,False,True,False,Challenger,Houston3001#9594,190,68.42,2026-02-18 01:14:42.293756+07:00
xhH1upTjZyVT9ahEMGzKZXw9ikZ479Uy_UNdK2SB5LuGIa_PcZPFkb-XQuvAjGCqH9ZmN253b1G62g,1147,I,181,114,False,False,True,False,Challenger,7yD#DDDD,295,61.36,2026-02-18 01:14:42.293756+07:00
66fZQiiikyv758UcQ8ssrpMtu13vOG_SYAuTu7V4CaDxkKVrcrSL6gs-U-fqZCNUh2Ih04VKEcGX9w,1146,I,273,160,False,False,True,False,Grandmaster,Skyli#Van,433,63.05,2026-02-18 01:14:42.293756+07:00
S6clehuZlzktAhjup2MHHSDg32LzoOkUoTwAM5s4rIChf7BTPNIYD0rWMWpOyfQ9w3AVJYLtpLc0tw,1141,I,328,251,False,False,False,False,Grandmaster,wabisabi#0929,579,56.65,2026-02-18 01:14:42.293756+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1135,I,304,219,False,False,False,False,Grandmaster,ipw#uuuu,523,58.13,2026-02-18 01:14:42.293756+07:00
gf114WjqgJMzGNPLqF9IE0VMK7utLdDRRHElMYRVjf03IIA2DJ9zwYLch3U55_pWZCQzcrVj1L1Ong,1135,I,174,106,False,False,False,True,Grandmaster,k3soda#plin,280,62.14,2026-02-18 01:14:42.293756+07:00
axEsIv52kvfqXqgQPrLbO1k0YZUhu1Pk0h_CCdgz6xFKTrxjMUVusNAEc9uAVXGV1yDU7KPiW_zDdA,1125,I,473,329,False,False,True,True,Grandmaster,undeliche#nuunn,802,58.98,2026-02-18 01:14:42.293756+07:00
4dsxiquCFZpulul_o0vzGWRcOjAYyVX1V5GXCxpJ3jhuwOTzKJdCres4wF9n6dWUdnqeNNk5SUjWDg,1124,I,342,250,False,False,True,False,Grandmaster,Xun勲#ADO,592,57.77,2026-02-18 01:14:42.293756+07:00
O5tmLtzvTPsMkXRpTtE9EPBZXxuFiv0-LRJZN5I-uuYO5B5KRumzc-aAyYHWUYsCpO5Z9ne7RWAIUA,1122,I,195,130,False,False,False,False,Grandmaster,SheeepStick#3214,325,60.0,2026-02-18 01:14:42.293756+07:00
4H1KNELz5F-xjjUu17QOu-3Yu6-f3-hIFbDoMX6hgYHvQORieMew_ikGjMGn5iPKk3mNHTlmg7ZoZA,1112,I,413,327,False,False,False,False,Grandmaster,hanni pham#raph,740,55.81,2026-02-18 01:14:42.293756+07:00
uCIM1qLMyhNMLNXIl2Ln5Wxb1lD2h1eM5uDNXLEpWsJxELazTTaIBmA9_vuIBzipZGzAhtwWaGjViQ,1101,I,305,246,False,False,True,False,Grandmaster,moonIightbandit#0314,551,55.35,2026-02-18 01:14:42.293756+07:00
DZqnadcagROgXlsOr7nRfZrqeZWCVsP9P-UvB7GKbhsy6wFG0ihewGVM_gculdeZnnXMN9HulnWXKw,1098,I,305,256,True,False,False,False,Grandmaster,Nibbles#INTA,561,54.37,2026-02-18 01:14:42.293756+07:00
pt-Zedaxpo9MFEE8CIcFEP_wVJLfv59kGuUlZbIrITZsnJAyvre-OteRlx1pmIfxgVmnXk5wmmZLWQ,1095,I,184,120,False,False,False,False,Grandmaster,tintinshusband#00704,304,60.53,2026-02-18 01:14:42.293756+07:00
NKTGydFoZQJEiyfBBsilMfYh12vGPR31d1LAJ3pAkhmLIi4e17pYO_dnGKqtqfuxzG0PCeZjLSA7Pw,1091,I,229,160,True,False,False,False,Grandmaster,hhotboxedd#420,389,58.87,2026-02-18 01:14:42.293756+07:00
zlAWnFkrFYWVTLW5OxWxUI1nJLw0qO1tuICtuDIccVSTO43s1F3LhraZk1-Inmc9zMGGZ05AW9TGfQ,1090,I,400,315,False,False,True,False,Grandmaster,TaNTaNCE#3443,715,55.94,2026-02-18 01:14:42.293756+07:00
ofY_0GTEjP_FHH1VANbLgMtKmKDIl5NmBnnT8F0IwHf0gk8FaJyMueEjqeuw4TOGmuwGmWQ-BVrY0Q,1089,I,324,247,False,False,False,False,Grandmaster,jail#SG2,571,56.74,2026-02-18 01:14:42.293756+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,1077,I,194,123,False,False,False,False,Grandmaster,Seahiter#G3m,317,61.2,2026-02-18 01:14:42.293756+07:00
4ZXcG9aqORsTlYxj8oCRrHbpyv_af-4jRLyk1i6UN-jPS5NWpciQjCsMrSTydr11FcxwJtTrmz-nlg,1057,I,307,251,False,False,False,False,Grandmaster,Swipers#SG333,558,55.02,2026-02-18 01:14:42.293756+07:00
gN3Ym7f-50xhoJ_12ZAtuGS9eHzJToJPhkr0g2U6ZqOhO-9Wm7XG2jufQHEo5Ulwfj6m9Bjf8uPFjA,1052,I,368,277,False,False,True,False,Grandmaster,Tipfy#TIF,645,57.05,2026-02-18 01:14:42.293756+07:00
cO6KFCaSBiCRpaoinKP9zn6MCBS01WWETc55izcjdKIfdOtUgO3GRQmE_jiRsW7GKQ8vfqc2XQ4k2g,1042,I,201,136,False,False,False,False,Grandmaster,Pave the Way#Rawyr,337,59.64,2026-02-18 01:14:42.293756+07:00
V29t-Q_53I2MvQUAFymbBhhPaS8VaDynDRumPhMOxab_FfkIk2Tty-0CgCHrbXtsHNtnxl5P7V6ahQ,1042,I,183,124,False,False,False,True,Grandmaster,Leeweixiang#5612,307,59.61,2026-02-18 01:14:42.293756+07:00
r9B_s5QGe_ql-rt7wC5crh5fg7GuOE_htpYM7kBI1avQp_M7TZKWb1bQ_DeACsrW-1oJNlhDR4HcrA,1040,I,292,242,False,False,True,True,Grandmaster,nicolay#aaa,534,54.68,2026-02-18 01:14:42.293756+07:00
1ezqWqBuIzJs9ejlxu7wjW3z9XhyCL-4c6ZN2ANKHfgLOSEFNpAIYF3IKyvrYrMIVv9nBUKrUyqaPg,1035,I,316,225,False,False,True,False,Grandmaster,Reso#RESO,541,58.41,2026-02-18 01:14:42.293756+07:00
FxbJojW7cMBqP-rbevHWhcY7yfDOgqTYdzfFYygZf-8T54Jdk22bETojS9eV8B1l0y94zuNSEfhn4Q,1023,I,479,421,False,False,True,True,Grandmaster,ADEARTHLH#LHNO1,900,53.22,2026-02-18 01:14:42.293756+07:00
RAaN9JKFCXJ1tCXNKwYndq5tWvaTfULkVd7x99PER8wZS5dNtLz4q680aPyaso5dp1sQPbZVcpbb3Q,1023,I,187,133,False,False,False,True,Grandmaster,EnglishBreakfast#GBR,320,58.44,2026-02-18 01:14:42.293756+07:00
eUtSlzckgE7XHPj1rwGOrx9nW0acKmVNLErtvM9Uep0SNz57a8Wa0OLtWiGJ3zXiU6L8eEZrDk0Bqg,1021,I,596,461,True,False,False,False,Grandmaster,Juswa Garcia#TFT,1057,56.39,2026-02-18 01:14:42.293756+07:00
OK_C9OQZhCv-Li6ouQRQPxmHetdv4I3sHwldxxxEbdIPuPmyrSwsX1NBkDDtyIpk87s8Q2Q0aczRiA,1020,I,158,116,False,False,True,False,Grandmaster,chickenrice#xxxx,274,57.66,2026-02-18 01:14:42.293756+07:00
-c1HPOx2h390hKypMPeocr_tKaYCCwbSJ-e04wWWmYl370szIab_V3r1cjW8XN_diupRgbjFrpmzVQ,1018,I,418,354,False,False,True,False,Grandmaster,YutaTFT#1704,772,54.15,2026-02-18 01:14:42.293756+07:00
ZMcCC3DIdEXxQJ-GMOOeJTwiXJTNtnZN6-Tzf_E1yaWaqZRSbHpfjXJfkx2PPWHqwXNUg4bO5JofNg,1003,I,255,202,False,False,True,False,Grandmaster,Cheebies#5555,457,55.8,2026-02-18 01:14:42.293756+07:00
0IeAoZsoiDN_omiT3YhPgf9Ij8FXhvtMXk8TJeuIUW1qOzYWOHlRKrZmwKeBU6iwB9N8BLLIvUpToA,1001,I,114,58,False,False,True,True,Grandmaster,Mubee#1008,172,66.28,2026-02-18 01:14:42.293756+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,990,I,311,243,False,False,False,False,Grandmaster,Allen#SEA,554,56.14,2026-02-18 01:14:42.293756+07:00
HgIwU3y5f0DEq09k5ME3cErg_DY2eA13eD6-j3Z7WT3KzdjOmyLU29TmwVm2pT5YR3ESQc0hIJEZyg,982,I,217,157,False,False,False,False,Grandmaster,jdieinckxa#6368,374,58.02,2026-02-18 01:14:42.293756+07:00
ENYh-LncUTyf0FKKO-XJzRvY6aVCsP9skIU8a7Rmh9ZJBEoshoWH2BkA50agzXn88-cg16ulMl4YAA,979,I,206,165,False,False,False,True,Grandmaster,Oh Haewon#narb,371,55.53,2026-02-18 01:14:42.293756+07:00
bgTZTOEXqsTNI-9YtPRAXpwNaS6waZdhxJeEJ5CCUaL7CKMpkcMHb4peDXaX4kWDacySQepCfN09nw,978,I,256,195,False,False,True,False,Grandmaster,cherrymetalwings#SSS8,451,56.76,2026-02-18 01:14:42.293756+07:00
JL8AoiuRMkfA_yObaRi9o9cD2yNLot2fLCJ_EtDmBHPCHNzEQIGwIw_x8c_g165UYaUg1bln7WxARw,973,I,404,347,False,False,False,False,Grandmaster,Berlin#sryze,751,53.79,2026-02-18 01:14:42.293756+07:00
diAbLFkVNEmZiextbPXSNC3eXsp7G6K7gBETk_6LfFvVVc3jA0N6kmItu8zQn6TOPc8Si7gUgR_LnA,971,I,314,236,False,False,True,False,Grandmaster,Player 5#0111,550,57.09,2026-02-18 01:14:42.293756+07:00
0_A7J1nh8nNbmPfRhIahTipM8t6BpIUHj22ZKLSMg0v7cQYaKPxNrg9jCgWufIeuCOKXSStnl7JI4A,971,I,314,243,False,False,True,False,Grandmaster,Curry#16145,557,56.37,2026-02-18 01:14:42.293756+07:00
oP01biPdeKV0RLq-sXU_4PRqzfyUBglRIQqHz6Wa-pmpn3YxeMJb_4Il2adpryc-_hTOEeDBngAIzw,969,I,213,176,False,False,False,False,Grandmaster,Fuwaffubunsu#8247,389,54.76,2026-02-18 01:14:42.293756+07:00
Jf27umubZ3XbJQem7U7kirsfONaMgxwRvqVKAjXZcF8wtJLY-fGHrSJc1aLkL8_QuN9wjaU0EhlQKw,962,I,466,389,False,False,False,False,Grandmaster,Kurroneko#kuro,855,54.5,2026-02-18 01:14:42.293756+07:00
YNt4zeT39dltRxkjyyVAZn-ekbmwhMPdZPLMd2R_UX9Ak_drm0NPVWrK-aJ2ZcUE9z0Z1TgzK4yq4A,960,I,286,206,False,False,False,False,Grandmaster,Im Ace#Ace97,492,58.13,2026-02-18 01:14:42.293756+07:00
Eufh4zwf8yTpSWM3ebXv3zm2BqgZw9NHswpSIRoIE1NgtuDRj9N0YlpWBJX5hgJfOdGFkfywIJs8qg,957,I,157,99,False,False,True,False,Grandmaster,balibag#0905,256,61.33,2026-02-18 01:14:42.293756+07:00
9ZmRqhN3aTn8S6mFLeIF7rqaxsEFMmPY3BzKqRWmWK7WA5225Q6WTX5U0wtuneUKSVXU2eIhYiwxDg,956,I,496,428,False,False,False,False,Grandmaster,KheeChain#Crong,924,53.68,2026-02-18 01:14:42.293756+07:00
MqQKEJ0Qj1Wnd-FGByMoI-O6WmEMriQoxxAGAeLE24WEwbnppsK4ekTe95eYsNzL-NqYXI6Xg49KYQ,956,I,224,174,False,False,False,False,Grandmaster,ZenoXite#5941,398,56.28,2026-02-18 01:14:42.293756+07:00
G5eOzYouBh_OSLH3Fzubg7ZK6gQtLdpp_0W_ePgVxPmHFj1PSPSc3K4w6eJh3yGvg2pq7O6ceMbCbA,954,I,470,438,False,False,True,False,Grandmaster,ssangyann#666,908,51.76,2026-02-18 01:14:42.293756+07:00
Jb_M5HiPa0cKzpwLNw8Ro9QYLMyPsNEhvxk8XYKCivO-owbSrAc1D86tdJHSNN07OdQa7rxgnASMXg,953,I,280,204,False,False,False,False,Grandmaster,Pencil#xdd,484,57.85,2026-02-18 01:14:42.293756+07:00
RvkWCF-UKdQL8Zgyb3BCkaEHaCx1GPV0OKfmEpl07QMZ0wGPjkadik3SVALB0G1fQVzyCkBbazBppQ,951,I,98,28,False,False,True,False,Grandmaster,smaerf#1211,126,77.78,2026-02-18 01:14:42.293756+07:00
pS00u9CV4tk8k02Ze3k2uaiEKo1KzPTATfcoSEXADJlO8laQcUQMFMcj50RjrVUCtsn0G8D3y6IliQ,948,I,188,120,False,False,False,True,Grandmaster,AMQ paradice#428,308,61.04,2026-02-18 01:14:42.293756+07:00
olFLq7E0z7dpq_4ZIUuk-ku4Mu1gNV2kOX4LX9Ut1oGg8lrP06lLDKb8RoNbYLLLWOk0yNRx9drYjg,946,I,349,272,True,False,False,False,Grandmaster,hoodis#2202,621,56.2,2026-02-18 01:14:42.293756+07:00
ndTsiMPGZbSvz2VQGGiQGUlDtWDfKROfswkjYdV-wyuPZbwKh5H6AOwac0U4VBryuhZ936N5s4IDIw,940,I,447,390,False,False,False,False,Grandmaster,Freyr#1or8,837,53.41,2026-02-18 01:14:42.293756+07:00
ZyT0xSg09SXNOcTIqZeed1JeI9S8DdPmbyLEaz3CT19oxiLCYZPVgOOUrgV0lKq94Hcu2T_6-IP9mw,940,I,149,91,False,False,False,False,Grandmaster,Asaka#Panda,240,62.08,2026-02-18 01:14:42.293756+07:00
s2IfKAamdamMfCBVxtESIVcTDYE5p_uX_Q9cslRB0fNJ03mc9hlUzHzvczceikrJ69OMvqlregKtow,934,I,499,439,False,False,True,True,Grandmaster,Reyli#tft,938,53.2,2026-02-18 01:14:42.293756+07:00
6r8a9BNZ3bfblW9ICc4o1CrM4kXLEkQEsYEwBYah_3YbgacodySfveVZdopf8HY4YTp_SkKLtUbUhQ,933,I,343,286,False,False,True,False,Grandmaster,Sufuru#bhole,629,54.53,2026-02-18 01:14:42.293756+07:00
AQIA8tV6G5ssiTzqXCnbZx_yRxQZ6cPGPGAvgomoj8Z3XDoHyHGSwT9J-zQWC2EwyZhvT1Ey46r65w,926,I,372,314,False,False,True,True,Grandmaster,Tukang Parkir#Axh,686,54.23,2026-02-18 01:14:42.293756+07:00
jWyIJdQ4W-I4xGLFl5GeKRJ7RDzUceyBLpMphmWq-GiBiPoIzBBR7X9Gf9eqGOmSWFblAwrwM4ZrcQ,923,I,279,218,False,False,True,True,Grandmaster,hoj#011,497,56.14,2026-02-18 01:14:42.293756+07:00
NMsjYGHmb2OSLWN6lZHMVyJrTKfkpH3dpx4KotZvdqOLGv0mbAwNdGRpnBwdxSRJbmvOlRXkSxh8Gg,920,I,349,275,True,False,False,False,Grandmaster,WDA Sharkz#SG01,624,55.93,2026-02-18 01:14:42.293756+07:00
