puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
0igqo3RN7dcbnYucXvIGWe1v20cCy7UbIwwa2WXPgO-xbfeFhml2FNy4AAlT_BsriDA3ClycNFh-aw,1239,I,302,216,False,False,False,False,Challenger,OBE Twift#009,518,58.3,2026-02-20 01:12:37.350219+07:00
geVqw-WwR3F-1Ke5XLLEdcs3JSAYwarwnkn9CilK3grOXMYNl-Th_rpaksKlz-VBH9r8qn8IXJZ4Jg,1236,I,205,112,False,False,False,False,Challenger,josepao1o#1023,317,64.67,2026-02-20 01:12:37.350219+07:00
SIDHJI1ibTAmzqdzOCH8InAwwQXw4ArKGx_dEpAXKZjLJfMsCsoVRQJnW4zsc7DPMTs7A7KaChSt6g,1233,I,507,408,False,False,True,False,Challenger,freezingfiref#SG2,915,55.41,2026-02-20 01:12:37.350219+07:00
ZchXPy3_dormCfSXDErnuRCTYxJko-98C5MpHp79M-rdJYZxsFzzuk_2DRf42YN4AFlFQ5pUeFwvpg,1228,I,271,180,False,False,False,False,Challenger,MagicElephant#SG2,451,60.09,2026-02-20 01:12:37.350219+07:00
gXwaib18bMYy7JQjdO4hJg5QJAedSM7QjFU3-CCfBaCjL_fBk-Dp_uiRYgQLou_LiOUkF1F4KvZc_Q,1219,I,573,491,False,False,True,False,Challenger,Dubu#2227,1064,53.85,2026-02-20 01:12:37.350219+07:00
zPFCC1h0W9DaLG_esDcxUrmAdnL1GDrLyxyTxYKJvPiUv6wpQVxLi1SfR-jorgLRyQaF6YGoO_GlNg,1214,I,241,145,False,False,False,False,Challenger,grog#123,386,62.44,2026-02-20 01:12:37.350219+07:00
1objFp_S2YngHf2IFnSMpMkS_kSLdm1VgeZGEjKoNzKQd5pRRtl-rL7OQYekeEmnqPUFlsWId5XM4Q,1213,I,676,551,False,False,False,False,Challenger,Gettey#9904,1227,55.09,2026-02-20 01:12:37.350219+07:00
fnlKrwOnalwfwCG0pD6_9MbvapzwekE2B11s1ExP8X9M0ADNCJcrjV-lIcoxCnwNi7w__Ub3FNQbyQ,1203,I,280,202,False,False,False,False,Challenger,teeoftea#SG2,482,58.09,2026-02-20 01:12:37.350219+07:00
zJjl5ZjiW17-HU47VmIkm8TkgnZqtLUq_A3PJxvYTqGDUUgGbDcYgou4xhFEhMiRQpZrQoEJW1mopA,1203,I,249,170,False,False,True,False,Challenger,YJlnwZa#007,419,59.43,2026-02-20 01:12:37.350219+07:00
x9bEVwp_j61mosQWwDftSI2hjCBxopLsniSb_l-M-vJyNKRQnmi2u_lZmuKZ7n1INfzIv7DWop0G8Q,1195,I,160,101,False,False,True,True,Challenger,minari baby#SG2,261,61.3,2026-02-20 01:12:37.350219+07:00
aIoBecwnz-g9uUF6TeR-bvZHOvO9P5qQbUa2BqbmzGWp9h8Pog9tgi0p9EHofl34huoPT659eN0vWw,1193,I,193,121,False,False,False,True,Challenger,Aio#shai,314,61.46,2026-02-20 01:12:37.350219+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1192,I,318,229,False,False,True,True,Challenger,Fourz#ff4,547,58.14,2026-02-20 01:12:37.350219+07:00
O6w0nCY0ZxEUfz2su2XXfkOg-IvW-cL_YDvRgyKa3L5skrGrK6DfkyxN9QV2IGGW5DdF0aARemjtVw,1177,I,391,321,False,False,True,False,Challenger,maxxine#sleep,712,54.92,2026-02-20 01:12:37.350219+07:00
co6S0me5NhGep4IeJfgFqJ2y9nyUy25pVj0BKGtlsNy9o33d9VlDi1amIvoZmjeOEAta1DQSJ9gIJg,1172,I,319,199,True,False,False,False,Challenger,Disbenefit#boop,518,61.58,2026-02-20 01:12:37.350219+07:00
DZqnadcagROgXlsOr7nRfZrqeZWCVsP9P-UvB7GKbhsy6wFG0ihewGVM_gculdeZnnXMN9HulnWXKw,1172,I,307,257,False,False,True,False,Challenger,Nibbles#INTA,564,54.43,2026-02-20 01:12:37.350219+07:00
RQfttUFwRgREnBPdhcxTtN6UBqxnji6iTnz80T3R1ZmiRyV2Caig7fqnsyLDf_-pi_HOsf6LEEIdig,1171,I,437,299,True,False,False,False,Challenger,FS Foeman#bundd,736,59.38,2026-02-20 01:12:37.350219+07:00
WYp3y1MDZ74LbcmaGZzUvDfD8N4wacyf3WqFS3fDT244fWoLDV5cqktLsYpJfippkXfrFTnks_4FXA,1170,I,576,511,False,False,True,True,Challenger,Blazderp#SG2,1087,52.99,2026-02-20 01:12:37.350219+07:00
MQDFJazMxolRxLPj2G21TB_A5Ji5Sa421HaZ0rWlS4SZWMuvgTwTUPB23mpcMY1_CK_BmtFkcfL76w,1169,I,369,252,False,False,True,True,Challenger,Stryggar#004,621,59.42,2026-02-20 01:12:37.350219+07:00
nBfMVqW2XhpmOh8dhzjlGKGPHlJROCRMR9eJi5owID7ndETL_o1BGvmnlE_AYhMHpty0JFzk2mkg2w,1165,I,334,267,False,False,True,False,Challenger,wild#xzc,601,55.57,2026-02-20 01:12:37.350219+07:00
Q2kiTnBK9Ob__FHZkOZGhfvp3UOIXVdKz90VsclIamYV151aGoDixYip1oMx37sZAvEezpg3WWsceA,1164,I,556,326,True,False,False,False,Challenger,BBTY#300,882,63.04,2026-02-20 01:12:37.350219+07:00
66fZQiiikyv758UcQ8ssrpMtu13vOG_SYAuTu7V4CaDxkKVrcrSL6gs-U-fqZCNUh2Ih04VKEcGX9w,1156,I,274,160,False,False,True,False,Challenger,Skyli#Van,434,63.13,2026-02-20 01:12:37.350219+07:00
B274Jea7oXuEHy1zw539zOrpwKS6DCBO79WugGBKHr3UUW6soF8f35_8oMdlo5qtuN7cKgdvi4VQJQ,1146,I,418,333,False,False,True,True,Challenger,Zsm#88123,751,55.66,2026-02-20 01:12:37.350219+07:00
S6clehuZlzktAhjup2MHHSDg32LzoOkUoTwAM5s4rIChf7BTPNIYD0rWMWpOyfQ9w3AVJYLtpLc0tw,1141,I,328,251,False,False,True,False,Challenger,wabisabi#0929,579,56.65,2026-02-20 01:12:37.350219+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1135,I,304,219,False,False,True,False,Challenger,ipw#uuuu,523,58.13,2026-02-20 01:12:37.350219+07:00
O5tmLtzvTPsMkXRpTtE9EPBZXxuFiv0-LRJZN5I-uuYO5B5KRumzc-aAyYHWUYsCpO5Z9ne7RWAIUA,1122,I,195,130,False,False,True,False,Challenger,SheeepStick#3214,325,60.0,2026-02-20 01:12:37.350219+07:00
ofY_0GTEjP_FHH1VANbLgMtKmKDIl5NmBnnT8F0IwHf0gk8FaJyMueEjqeuw4TOGmuwGmWQ-BVrY0Q,1116,I,325,247,False,False,True,False,Challenger,jail#SG2,572,56.82,2026-02-20 01:12:37.350219+07:00
ugbPRN8PwymUonm-0BkL-uSE-udI53oJHeVoJ_CD9h_QPD1CreLOnwLFoVldVKDIzZq3bYyHT_ySOg,1145,I,582,466,False,False,True,True,Grandmaster,Getta#alone,1048,55.53,2026-02-20 01:12:37.350219+07:00
gf114WjqgJMzGNPLqF9IE0VMK7utLdDRRHElMYRVjf03IIA2DJ9zwYLch3U55_pWZCQzcrVj1L1Ong,1141,I,181,110,False,False,False,True,Grandmaster,k3soda#plin,291,62.2,2026-02-20 01:12:37.350219+07:00
4H1KNELz5F-xjjUu17QOu-3Yu6-f3-hIFbDoMX6hgYHvQORieMew_ikGjMGn5iPKk3mNHTlmg7ZoZA,1112,I,413,327,False,False,False,False,Grandmaster,hanni pham#raph,740,55.81,2026-02-20 01:12:37.350219+07:00
HSwb87hiX6r9LFprDXwpM7hyKI_BVgSqFsPFNB-IlI4mzSyeLnPV25W9QivFywL-0Dkl3xR4LEBReA,1107,I,269,210,False,False,False,True,Grandmaster,FluffyButtZ#00000,479,56.16,2026-02-20 01:12:37.350219+07:00
kTrfOxj2lrvIUa1gRc_hJCOvv0AY81enh36lMJGJfl9pSzzfWRxykLsDur20yLcqLmpIMz_QqXlmlA,1098,I,436,373,False,False,True,False,Grandmaster,Minju#1708,809,53.89,2026-02-20 01:12:37.350219+07:00
FxbJojW7cMBqP-rbevHWhcY7yfDOgqTYdzfFYygZf-8T54Jdk22bETojS9eV8B1l0y94zuNSEfhn4Q,1094,I,498,432,False,False,True,False,Grandmaster,ADEARTHLH#LHNO1,930,53.55,2026-02-20 01:12:37.350219+07:00
NKTGydFoZQJEiyfBBsilMfYh12vGPR31d1LAJ3pAkhmLIi4e17pYO_dnGKqtqfuxzG0PCeZjLSA7Pw,1091,I,229,160,True,False,False,False,Grandmaster,hhotboxedd#420,389,58.87,2026-02-20 01:12:37.350219+07:00
0IeAoZsoiDN_omiT3YhPgf9Ij8FXhvtMXk8TJeuIUW1qOzYWOHlRKrZmwKeBU6iwB9N8BLLIvUpToA,1087,I,120,61,False,False,True,False,Grandmaster,Mubee#1008,181,66.3,2026-02-20 01:12:37.350219+07:00
V29t-Q_53I2MvQUAFymbBhhPaS8VaDynDRumPhMOxab_FfkIk2Tty-0CgCHrbXtsHNtnxl5P7V6ahQ,1083,I,184,124,False,False,False,True,Grandmaster,Leeweixiang#5612,308,59.74,2026-02-20 01:12:37.350219+07:00
YNt4zeT39dltRxkjyyVAZn-ekbmwhMPdZPLMd2R_UX9Ak_drm0NPVWrK-aJ2ZcUE9z0Z1TgzK4yq4A,1080,I,297,211,False,False,False,False,Grandmaster,Im Ace#Ace97,508,58.46,2026-02-20 01:12:37.350219+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,1076,I,203,127,False,False,True,False,Grandmaster,Seahiter#G3m,330,61.52,2026-02-20 01:12:37.350219+07:00
4dsxiquCFZpulul_o0vzGWRcOjAYyVX1V5GXCxpJ3jhuwOTzKJdCres4wF9n6dWUdnqeNNk5SUjWDg,1075,I,342,251,False,False,False,False,Grandmaster,Xun勲#ADO,593,57.67,2026-02-20 01:12:37.350219+07:00
uCIM1qLMyhNMLNXIl2Ln5Wxb1lD2h1eM5uDNXLEpWsJxELazTTaIBmA9_vuIBzipZGzAhtwWaGjViQ,1070,I,311,251,False,False,False,False,Grandmaster,moonIightbandit#0314,562,55.34,2026-02-20 01:12:37.350219+07:00
MqQKEJ0Qj1Wnd-FGByMoI-O6WmEMriQoxxAGAeLE24WEwbnppsK4ekTe95eYsNzL-NqYXI6Xg49KYQ,1062,I,235,181,False,False,False,False,Grandmaster,ZenoXite#5941,416,56.49,2026-02-20 01:12:37.350219+07:00
0VBqhjoQJDOhUsuUL95_Hv8szDcH77kuBsrWsLskTmk_WGuiGfd0f_2zGq5Y2SkUWPP0tKZkCgz7nQ,1061,I,514,378,False,False,True,False,Grandmaster,ffstars#8787,892,57.62,2026-02-20 01:12:37.350219+07:00
4ZXcG9aqORsTlYxj8oCRrHbpyv_af-4jRLyk1i6UN-jPS5NWpciQjCsMrSTydr11FcxwJtTrmz-nlg,1057,I,307,251,False,False,False,False,Grandmaster,Swipers#SG333,558,55.02,2026-02-20 01:12:37.350219+07:00
gN3Ym7f-50xhoJ_12ZAtuGS9eHzJToJPhkr0g2U6ZqOhO-9Wm7XG2jufQHEo5Ulwfj6m9Bjf8uPFjA,1052,I,368,277,False,False,True,False,Grandmaster,Tipfy#TIF,645,57.05,2026-02-20 01:12:37.350219+07:00
szibDJPPma654Cl20bTksQ7CtLJrcBQRJJvLh0QiVbBYGvRbdr7Hzk4gb3PyqSu7IyikCvQThYk6yw,1050,I,436,314,False,False,True,False,Grandmaster,Jizun#6848,750,58.13,2026-02-20 01:12:37.350219+07:00
axEsIv52kvfqXqgQPrLbO1k0YZUhu1Pk0h_CCdgz6xFKTrxjMUVusNAEc9uAVXGV1yDU7KPiW_zDdA,1042,I,478,335,False,False,True,False,Grandmaster,undeliche#nuunn,813,58.79,2026-02-20 01:12:37.350219+07:00
cO6KFCaSBiCRpaoinKP9zn6MCBS01WWETc55izcjdKIfdOtUgO3GRQmE_jiRsW7GKQ8vfqc2XQ4k2g,1042,I,201,136,False,False,False,False,Grandmaster,Pave the Way#Rawyr,337,59.64,2026-02-20 01:12:37.350219+07:00
r9B_s5QGe_ql-rt7wC5crh5fg7GuOE_htpYM7kBI1avQp_M7TZKWb1bQ_DeACsrW-1oJNlhDR4HcrA,1040,I,292,242,False,False,False,True,Grandmaster,nicolay#aaa,534,54.68,2026-02-20 01:12:37.350219+07:00
bgTZTOEXqsTNI-9YtPRAXpwNaS6waZdhxJeEJ5CCUaL7CKMpkcMHb4peDXaX4kWDacySQepCfN09nw,1035,I,259,196,False,False,False,False,Grandmaster,cherrymetalwings#SSS8,455,56.92,2026-02-20 01:12:37.350219+07:00
eUtSlzckgE7XHPj1rwGOrx9nW0acKmVNLErtvM9Uep0SNz57a8Wa0OLtWiGJ3zXiU6L8eEZrDk0Bqg,1034,I,605,467,True,False,False,False,Grandmaster,Juswa Garcia#TFT,1072,56.44,2026-02-20 01:12:37.350219+07:00
JL8AoiuRMkfA_yObaRi9o9cD2yNLot2fLCJ_EtDmBHPCHNzEQIGwIw_x8c_g165UYaUg1bln7WxARw,1034,I,407,348,False,False,False,False,Grandmaster,Berlin#sryze,755,53.91,2026-02-20 01:12:37.350219+07:00
OK_C9OQZhCv-Li6ouQRQPxmHetdv4I3sHwldxxxEbdIPuPmyrSwsX1NBkDDtyIpk87s8Q2Q0aczRiA,1034,I,159,117,False,False,True,False,Grandmaster,chickenrice#xxxx,276,57.61,2026-02-20 01:12:37.350219+07:00
s2IfKAamdamMfCBVxtESIVcTDYE5p_uX_Q9cslRB0fNJ03mc9hlUzHzvczceikrJ69OMvqlregKtow,1027,I,514,446,False,False,False,False,Grandmaster,Reyli#tft,960,53.54,2026-02-20 01:12:37.350219+07:00
ZMcCC3DIdEXxQJ-GMOOeJTwiXJTNtnZN6-Tzf_E1yaWaqZRSbHpfjXJfkx2PPWHqwXNUg4bO5JofNg,1026,I,258,203,False,False,False,False,Grandmaster,Cheebies#5555,461,55.97,2026-02-20 01:12:37.350219+07:00
dsk6l3KHm0IFNevit1NuJL1A6kmCnC7EfQvJCCHel_tOJNGzaggCj8CMXoWODfL20YzQ0jzC2GUZAA,1026,I,194,115,False,False,True,False,Grandmaster,Instigate#6956,309,62.78,2026-02-20 01:12:37.350219+07:00
0_A7J1nh8nNbmPfRhIahTipM8t6BpIUHj22ZKLSMg0v7cQYaKPxNrg9jCgWufIeuCOKXSStnl7JI4A,1023,I,316,243,False,False,False,True,Grandmaster,Curry#16145,559,56.53,2026-02-20 01:12:37.350219+07:00
GO69csRz2-Et3vCNPNvrGBPVibBfgBDjQmKf3NyQMCu_lgVIy2E3V1evLUJ0T773C5rlPPdPVrbcgw,1018,I,496,437,False,False,True,True,Grandmaster,เบาเบา#SEA,933,53.16,2026-02-20 01:12:37.350219+07:00
zlAWnFkrFYWVTLW5OxWxUI1nJLw0qO1tuICtuDIccVSTO43s1F3LhraZk1-Inmc9zMGGZ05AW9TGfQ,1017,I,401,317,False,False,True,False,Grandmaster,TaNTaNCE#3443,718,55.85,2026-02-20 01:12:37.350219+07:00
jmRDseDMRwngpUWBNfU4D36Uw-5NqZIBBr7bXFARlp1pjcOGygAsgq2grGoCdw6yeGjgtedbV1Yx5w,1014,I,252,188,False,False,True,False,Grandmaster,i love faker#dave,440,57.27,2026-02-20 01:12:37.350219+07:00
ndTsiMPGZbSvz2VQGGiQGUlDtWDfKROfswkjYdV-wyuPZbwKh5H6AOwac0U4VBryuhZ936N5s4IDIw,1009,I,453,393,False,False,False,False,Grandmaster,Freyr#1or8,846,53.55,2026-02-20 01:12:37.350219+07:00
pt-Zedaxpo9MFEE8CIcFEP_wVJLfv59kGuUlZbIrITZsnJAyvre-OteRlx1pmIfxgVmnXk5wmmZLWQ,1009,I,192,125,False,False,False,True,Grandmaster,tintinshusband#00704,317,60.57,2026-02-20 01:12:37.350219+07:00
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1008,I,163,109,False,False,True,False,Grandmaster,FindOut#SG2,272,59.93,2026-02-20 01:12:37.350219+07:00
ZyT0xSg09SXNOcTIqZeed1JeI9S8DdPmbyLEaz3CT19oxiLCYZPVgOOUrgV0lKq94Hcu2T_6-IP9mw,1006,I,157,94,False,False,False,True,Grandmaster,Asaka#Panda,251,62.55,2026-02-20 01:12:37.350219+07:00
YxXpLxMTUvi7EwPV1R8w9bI4V36QFVixnoL32ysvG4BlhD4noEVp6eWNu3V9A5DwyhzdFpwPFTUSgg,1005,I,277,178,False,False,True,False,Grandmaster,uni#owo,455,60.88,2026-02-20 01:12:37.350219+07:00
znLVFKfP9PEmkPdB1naWDuSsWzUt6u9mDRLULYxofLWLTu_MU5Jgb26KgJrz6HSAVcXdE4psm14jFg,990,I,316,264,False,False,False,False,Grandmaster,ziqidonglai#babao,580,54.48,2026-02-20 01:12:37.350219+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,990,I,311,243,False,False,False,False,Grandmaster,Allen#SEA,554,56.14,2026-02-20 01:12:37.350219+07:00
sRYHcCkWL6u_nREeJsL3Pr9k1G4-lCx2cvaGfLu_6hU2Ga3kiDI9-NkXuXLwIE_x5RIX5dnc1FE6GQ,990,I,210,142,False,False,True,False,Grandmaster,Jhimnius#69420,352,59.66,2026-02-20 01:12:37.350219+07:00
nClYpBkEoKoyaWu35rroZ0k2qUb218c04y2noYMlcaDJqDNMwdKZCOII-dCa-CCBYZVgFLi1HtHlhg,986,I,151,118,False,False,False,True,Grandmaster,Sumthing#Spoky,269,56.13,2026-02-20 01:12:37.350219+07:00
579QTFuNM6HrrI8FCl60b2VQbPCjfGPi-LBMB2Gs9PUIIS8Q-xlE_GbvXfe-tfDuyphUqaCxArx2BA,983,I,334,285,False,False,True,True,Grandmaster,Iminusyou#8323,619,53.96,2026-02-20 01:12:37.350219+07:00
ISvSO5EMCh_mezFL9wGCy6jcDN9CGoFCW7BHkiyttOX-FAmMMO-t4BGSOPdjZ4ZV2EbCIpHNpRDj-Q,983,I,254,198,False,False,True,False,Grandmaster,teefus#2828,452,56.19,2026-02-20 01:12:37.350219+07:00
EGeAteOzna6kUq8Vgiv_1l3zvfs3pskKOV-BK9Xlw5KcZZEHYgZPSPJqyCiqnR0g--3blZTFIItouA,981,I,203,147,False,False,True,True,Grandmaster,wheelchair emoji#help,350,58.0,2026-02-20 01:12:37.350219+07:00
-c1HPOx2h390hKypMPeocr_tKaYCCwbSJ-e04wWWmYl370szIab_V3r1cjW8XN_diupRgbjFrpmzVQ,975,I,425,358,False,False,True,False,Grandmaster,YutaTFT#1704,783,54.28,2026-02-20 01:12:37.350219+07:00
RvkWCF-UKdQL8Zgyb3BCkaEHaCx1GPV0OKfmEpl07QMZ0wGPjkadik3SVALB0G1fQVzyCkBbazBppQ,970,I,104,32,False,False,True,True,Grandmaster,smaerf#1211,136,76.47,2026-02-20 01:12:37.350219+07:00
RAaN9JKFCXJ1tCXNKwYndq5tWvaTfULkVd7x99PER8wZS5dNtLz4q680aPyaso5dp1sQPbZVcpbb3Q,965,I,200,145,False,False,False,False,Grandmaster,EnglishBreakfast#GBR,345,57.97,2026-02-20 01:12:37.350219+07:00
ENYh-LncUTyf0FKKO-XJzRvY6aVCsP9skIU8a7Rmh9ZJBEoshoWH2BkA50agzXn88-cg16ulMl4YAA,962,I,209,167,False,False,False,False,Grandmaster,Oh Haewon#narb,376,55.59,2026-02-20 01:12:37.350219+07:00
Jb_M5HiPa0cKzpwLNw8Ro9QYLMyPsNEhvxk8XYKCivO-owbSrAc1D86tdJHSNN07OdQa7rxgnASMXg,953,I,280,204,False,False,False,False,Grandmaster,Pencil#xdd,484,57.85,2026-02-20 01:12:37.350219+07:00
omBgVmofD_s38QDUYt0nnNYsuCc8DX_izWOF81J1RjGKBnNEUcPFQildvNTEbQgdU1mRhpF41tPD3w,948,I,164,107,False,False,True,False,Grandmaster,scout enjoyer#4510,271,60.52,2026-02-20 01:12:37.350219+07:00
olFLq7E0z7dpq_4ZIUuk-ku4Mu1gNV2kOX4LX9Ut1oGg8lrP06lLDKb8RoNbYLLLWOk0yNRx9drYjg,946,I,349,272,True,False,False,False,Grandmaster,hoodis#2202,621,56.2,2026-02-20 01:12:37.350219+07:00
G5eOzYouBh_OSLH3Fzubg7ZK6gQtLdpp_0W_ePgVxPmHFj1PSPSc3K4w6eJh3yGvg2pq7O6ceMbCbA,945,I,489,450,False,False,True,False,Grandmaster,ssangyann#666,939,52.08,2026-02-20 01:12:37.350219+07:00
9ZmRqhN3aTn8S6mFLeIF7rqaxsEFMmPY3BzKqRWmWK7WA5225Q6WTX5U0wtuneUKSVXU2eIhYiwxDg,933,I,508,437,False,False,False,False,Grandmaster,KheeChain#Crong,945,53.76,2026-02-20 01:12:37.350219+07:00
