puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1117,I,149,99,False,False,True,True,Grandmaster,FindOut#SG2,248,60.08,2026-01-27 16:26:19.151672+07:00
BJYbdzUsed1TtU8-mBncsw4ycGyJXhQIFmGtvCetgaNOtJmG2wHgEdeGyOuUkjdpIoBy9aAQTAGoMg,1111,I,161,117,False,False,False,True,Grandmaster,Icd#Icedd,278,57.91,2026-01-27 16:26:19.151672+07:00
Jb_M5HiPa0cKzpwLNw8Ro9QYLMyPsNEhvxk8XYKCivO-owbSrAc1D86tdJHSNN07OdQa7rxgnASMXg,1103,I,259,182,False,False,True,False,Grandmaster,Pencil#xdd,441,58.73,2026-01-27 16:26:19.151672+07:00
tpaSKYAbEC1GRbhHcuqPqViRezX9P_CKHLaU-qEBh-Hez174mymu0VgoHjio3Dz8b6S76l30To1DlA,1102,I,521,385,False,False,True,False,Grandmaster,Maxccv#2003,906,57.51,2026-01-27 16:26:19.151672+07:00
vztPRJLNtzgGy2keaRHWbNPXc13KslG_aQcl2MkPXuyhU3LMlqshZ2h_VLLDPq3h22ct71oEBmuD1Q,1100,I,244,166,False,False,True,False,Grandmaster,Sinister#bgt,410,59.51,2026-01-27 16:26:19.151672+07:00
wIlHjKclSRHqXoCU0JthmfP5_sf-Wj0G-gE_m0gYNne2tBEiV019FAu95zsY_Qsi2xuCOcktSe02fQ,1099,I,123,69,False,False,False,False,Grandmaster,Atidtech#8761,192,64.06,2026-01-27 16:26:19.151672+07:00
d5ZkU-OdCiipoLaX_FUJQjARsxKAqd0TTY6U7w7YEpSBOxwPT39W3FKoKA9ciZj4McARZzpNEMZG-w,1097,I,220,141,False,False,False,False,Grandmaster,Daxiatitan#LvUp,361,60.94,2026-01-27 16:26:19.151672+07:00
R94wYse6Q1QG65jo_ZTHh5cLGUZ0tBiHdzyKhWMnjcDo4djqzupSO4jb0yrc6jmwsfKcq7REe_ot5g,1091,I,197,133,False,False,False,True,Grandmaster,LLaLaLong#LaLG,330,59.7,2026-01-27 16:26:19.151672+07:00
l-ho8JzLQlcy9zWT78SyPwHjXK0jKp0bsW31BI1WMeSiLeEwo1i_C_gC6zK5U5BzbT8YqmzZmbLR5A,1085,I,238,167,False,False,True,False,Grandmaster,Disco#tft,405,58.77,2026-01-27 16:26:19.151672+07:00
PlPP_YTQcadZg0HncxOL7aK03qYR8Y0cpB9L2w9SlhB5UrdVuiBF54UKfXj7CCKM_zNp3A_2UgAekg,1082,I,421,324,False,False,True,False,Grandmaster,MelAmz#1234,745,56.51,2026-01-27 16:26:19.151672+07:00
4dsxiquCFZpulul_o0vzGWRcOjAYyVX1V5GXCxpJ3jhuwOTzKJdCres4wF9n6dWUdnqeNNk5SUjWDg,1080,I,312,230,False,False,True,False,Grandmaster,Xun勲#ADO,542,57.56,2026-01-27 16:26:19.151672+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1078,I,307,225,False,False,False,True,Grandmaster,Fourz#ff4,532,57.71,2026-01-27 16:26:19.151672+07:00
JnT2nzrAuHAzeOe7lj4p8A7zuhvTtD9s55_C52FLOdMA5fVZAvjjaGgMbvtgLUjKTeqip5Z3u5ZzYA,1070,I,229,154,False,False,False,True,Grandmaster,RizuDiff#SG2,383,59.79,2026-01-27 16:26:19.151672+07:00
NMsjYGHmb2OSLWN6lZHMVyJrTKfkpH3dpx4KotZvdqOLGv0mbAwNdGRpnBwdxSRJbmvOlRXkSxh8Gg,1069,I,332,260,False,False,False,False,Grandmaster,WDA Sharkz#SG01,592,56.08,2026-01-27 16:26:19.151672+07:00
gN3Ym7f-50xhoJ_12ZAtuGS9eHzJToJPhkr0g2U6ZqOhO-9Wm7XG2jufQHEo5Ulwfj6m9Bjf8uPFjA,1063,I,335,251,False,False,False,True,Grandmaster,Tipfy#TIF,586,57.17,2026-01-27 16:26:19.151672+07:00
RvaxFRLDYDlVmanGuyYIiqkstxpMchJ84TdRvttg-Aa_liQ2sxoWCw1dphH9QMFQb4zVi2GtkrgezA,1058,I,169,110,False,False,True,False,Grandmaster,Ozzie#LOL,279,60.57,2026-01-27 16:26:19.151672+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1051,I,294,213,False,False,True,False,Grandmaster,ipw#uuuu,507,57.99,2026-01-27 16:26:19.151672+07:00
nWT4SDeDYc7k34KS8eO2ocpxzE_Asan9ennmKjMt86rRlvWWvX3RWNMap3kvGiMCR6_t5x7NWE0ktw,1049,I,315,238,False,False,False,False,Grandmaster,holeecow#2590,553,56.96,2026-01-27 16:26:19.151672+07:00
9lfX3_dA_RrqjCk41yn9Aox857Oco6-bUHjFpM4LfzM0yXT0vUNx9fS1Z90r8eXzwfgGzphgYT-Ehw,1045,I,259,217,False,False,True,False,Grandmaster,Cytical#ezra,476,54.41,2026-01-27 16:26:19.151672+07:00
SIDHJI1ibTAmzqdzOCH8InAwwQXw4ArKGx_dEpAXKZjLJfMsCsoVRQJnW4zsc7DPMTs7A7KaChSt6g,1020,I,407,343,False,False,True,False,Grandmaster,freezingfiref#SG2,750,54.27,2026-01-27 16:26:19.151672+07:00
9Laz3UqMPwWxQQ4YJENspSRKUiIIj5nhkcbPCN6bbRBoHcEN-Dh8zWnZLogoNl0tqgOyg_7ZJGETNA,1004,I,142,83,False,False,True,True,Grandmaster,Rexomyne#WTM,225,63.11,2026-01-27 16:26:19.151672+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,996,I,305,236,False,False,True,False,Grandmaster,Allen#SEA,541,56.38,2026-01-27 16:26:19.151672+07:00
5em7MAQIxP7OxpqK-cYF-tDgDCUeMH0ZyAh8XQQ0yzWA7PprXxpgsSPDcIMaGtRII76wA7-QqGl8EA,991,I,83,17,False,False,False,False,Grandmaster,house cat#BM1,100,83.0,2026-01-27 16:26:19.151672+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,989,I,176,113,False,False,False,False,Grandmaster,Seahiter#G3m,289,60.9,2026-01-27 16:26:19.151672+07:00
fnlKrwOnalwfwCG0pD6_9MbvapzwekE2B11s1ExP8X9M0ADNCJcrjV-lIcoxCnwNi7w__Ub3FNQbyQ,982,I,260,191,False,False,True,False,Grandmaster,teeoftea#SG2,451,57.65,2026-01-27 16:26:19.151672+07:00
axEsIv52kvfqXqgQPrLbO1k0YZUhu1Pk0h_CCdgz6xFKTrxjMUVusNAEc9uAVXGV1yDU7KPiW_zDdA,981,I,332,243,True,False,False,False,Grandmaster,undeliche#nuunn,575,57.74,2026-01-27 16:26:19.151672+07:00
xMqqlqWQqLoCtIflyGbsC-AcwdA0EKhqbNH2ZDoozgLEsE5zIznHQz9rM42d-ugZNMIzTxJQ116gzQ,977,I,347,310,False,False,True,False,Grandmaster,Zenocruz#SG2,657,52.82,2026-01-27 16:26:19.151672+07:00
0_A7J1nh8nNbmPfRhIahTipM8t6BpIUHj22ZKLSMg0v7cQYaKPxNrg9jCgWufIeuCOKXSStnl7JI4A,971,I,266,201,True,False,False,False,Grandmaster,Curry#16145,467,56.96,2026-01-27 16:26:19.151672+07:00
olFLq7E0z7dpq_4ZIUuk-ku4Mu1gNV2kOX4LX9Ut1oGg8lrP06lLDKb8RoNbYLLLWOk0yNRx9drYjg,970,I,292,234,True,False,False,False,Grandmaster,hoodis#2202,526,55.51,2026-01-27 16:26:19.151672+07:00
B274Jea7oXuEHy1zw539zOrpwKS6DCBO79WugGBKHr3UUW6soF8f35_8oMdlo5qtuN7cKgdvi4VQJQ,968,I,283,233,False,False,True,False,Grandmaster,Zsm#88123,516,54.84,2026-01-27 16:26:19.151672+07:00
cMhhORMnDMCsKTpRXFeuOI45Sgx81quausB30dDP7MEl3aiUq7JKiEiF2PlPqu_AuLA_yhumMrtuKQ,967,I,297,244,False,False,True,False,Grandmaster,BALANCEZZ#117,541,54.9,2026-01-27 16:26:19.151672+07:00
1ezqWqBuIzJs9ejlxu7wjW3z9XhyCL-4c6ZN2ANKHfgLOSEFNpAIYF3IKyvrYrMIVv9nBUKrUyqaPg,967,I,214,151,False,False,True,False,Grandmaster,Reso#RESO,365,58.63,2026-01-27 16:26:19.151672+07:00
66fZQiiikyv758UcQ8ssrpMtu13vOG_SYAuTu7V4CaDxkKVrcrSL6gs-U-fqZCNUh2Ih04VKEcGX9w,967,I,203,119,False,False,False,False,Grandmaster,Skyli#Van,322,63.04,2026-01-27 16:26:19.151672+07:00
U1z_otwFF6hY9groeWFzngTNzUY95-ZyfnsrufQEiZwqyWM3heHhrP1l0hQwhRWWBcsc-DRo2WJerA,966,I,236,179,False,False,False,False,Grandmaster,KINGKONG#peyz,415,56.87,2026-01-27 16:26:19.151672+07:00
FqpN8LIo2sGfBYHyCixaW8k6q6qp5LRmKUwfqkTgDfTEp3_VEOYwj9voWHgVrX8jY0Jwuf0KJzZbUQ,965,I,372,291,False,False,True,False,Grandmaster,memebuster99#6071,663,56.11,2026-01-27 16:26:19.151672+07:00
x9bEVwp_j61mosQWwDftSI2hjCBxopLsniSb_l-M-vJyNKRQnmi2u_lZmuKZ7n1INfzIv7DWop0G8Q,958,I,143,95,False,False,False,False,Grandmaster,minari baby#SG2,238,60.08,2026-01-27 16:26:19.151672+07:00
tEq0IaCE7k70ymiPyFz5pLGZUGCOgJMu547iucAbsIETx4JFGHcHBltszJ1CGJwFjrz1Iq8mrGjZXA,952,I,136,79,False,False,True,True,Grandmaster,minjeong#SG2,215,63.26,2026-01-27 16:26:19.151672+07:00
s9qxWuPtOWxV8VYXO2Cb0dW2TrRVuI4JsbS1C329rLWRKN6mINBA6lVWU7ffhUIMZxQxp1k9uiFdHg,947,I,249,143,False,False,False,False,Grandmaster,GNYT PUNPUN#PUMP,392,63.52,2026-01-27 16:26:19.151672+07:00
kyVheQ-Vi_OBOUbiHoBsh49ICs_kiOkzZbA2WG8i88X3XlSBAMrKNRmW-AmHfR1RE0lPcbvWsZzepQ,943,I,368,277,False,False,True,False,Grandmaster,1ayf#idk,645,57.05,2026-01-27 16:26:19.151672+07:00
LROubhpHWiLDXlK0eMU-m_HkexLoLy40AWS5GVQ5Cp6VOwMCnPrvVg60_kfdO5ZtvEoE3em_IQ02tQ,928,I,309,231,False,False,True,False,Grandmaster,grain of rice#ydb,540,57.22,2026-01-27 16:26:19.151672+07:00
