puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,tier,Riot_ID,total_games,win_rate,updated_at
WQ8Ijfkxn0GMKPQUy2EDTOc8JUccezQFH1Tp4pNaQJJMRo5JYty5lAPzwyuODKoCaxYfNo0yQxWRIA,1349,I,321,197,True,False,False,False,Challenger,PieceOfSheep#SG2,518,61.97,2026-02-11 01:49:59.510627+07:00
2LEAollOdkKuSU0N9oPnYnUMg1is4n6VV_oxE09g8A0SNgJ12Ky6Kcprgy5FPMwjnt_CmOa1OH-EwQ,1338,I,280,217,False,False,True,False,Challenger,mango graham#HVC,497,56.34,2026-02-11 01:49:59.510627+07:00
zlAWnFkrFYWVTLW5OxWxUI1nJLw0qO1tuICtuDIccVSTO43s1F3LhraZk1-Inmc9zMGGZ05AW9TGfQ,1333,I,388,299,True,False,False,True,Challenger,TaNTaNCE#3443,687,56.48,2026-02-11 01:49:59.510627+07:00
wqNUFaBMtQmVWLZxDl--06QwUXRQM94VBSqHqSS363h--CoZOVHwSKVGX1GQbhEvLBIqyRpeEwWuZQ,1330,I,184,120,False,False,False,True,Challenger,Carousel Griefer#weave,304,60.53,2026-02-11 01:49:59.510627+07:00
co6S0me5NhGep4IeJfgFqJ2y9nyUy25pVj0BKGtlsNy9o33d9VlDi1amIvoZmjeOEAta1DQSJ9gIJg,1317,I,313,193,True,False,False,False,Challenger,Disbenefit#boop,506,61.86,2026-02-11 01:49:59.510627+07:00
RQfttUFwRgREnBPdhcxTtN6UBqxnji6iTnz80T3R1ZmiRyV2Caig7fqnsyLDf_-pi_HOsf6LEEIdig,1316,I,358,248,False,False,True,True,Challenger,FS Foeman#bundd,606,59.08,2026-02-11 01:49:59.510627+07:00
UP1iBlQkS0ZwMsuBpIvLU7tLfSU9VeQF-_PyLeYWc7eihIYLZxfAgpVWVTF2G9zJISH57Uf_wSH4vQ,1311,I,278,206,False,False,True,False,Challenger,Jesuslovesme#Susej,484,57.44,2026-02-11 01:49:59.510627+07:00
_BkRJq3tdLec-ryXmv8HYkIQcruPrpwHMMJqmZ7FM50A8l3w_YpZ2YhTnO04LUf3unJwiBa-Aijr2w,1300,I,447,323,False,False,False,True,Challenger,Maha#YAWA,770,58.05,2026-02-11 01:49:59.510627+07:00
sIGOZ9DnVqhqkYltynlYFf6Mc-K2BYvhoJ09e0vXfeY76ntfmNq66_S_Tif_bDreckyhXTvj7MXiWQ,1298,I,359,226,True,False,False,False,Challenger,Mulberry#ketsu,585,61.37,2026-02-11 01:49:59.510627+07:00
u3t1CxmEcorlNuv4Wf8KBMwma_NNcNujXUsMMx2esX2Zc4kMOaQTTT6tzy2UBd0RFbEgRxSProqSVw,1273,I,317,223,True,False,False,False,Challenger,Atomic#SG3,540,58.7,2026-02-11 01:49:59.510627+07:00
WQEBRvBDn0Baos2UGk9vzo30O0AdeE_FcaVL1t2tlGxMq8yZFi9zQZ8K572SKY6vUSGjG5WHXPQVjg,1269,I,328,238,False,False,False,False,Challenger,Aofnakup#1991,566,57.95,2026-02-11 01:49:59.510627+07:00
XrQvTVdnprJF2JTrsMDUMxiRWoXqh2v1IrwQZoUDcw0MYkVS7rwKEVF_-caKBT0yV31_rc1MEF-N8w,1264,I,368,261,True,False,False,False,Challenger,WINNYS#WNYS,629,58.51,2026-02-11 01:49:59.510627+07:00
tpaSKYAbEC1GRbhHcuqPqViRezX9P_CKHLaU-qEBh-Hez174mymu0VgoHjio3Dz8b6S76l30To1DlA,1257,I,561,404,False,False,False,False,Challenger,Maxccv#2003,965,58.13,2026-02-11 01:49:59.510627+07:00
Q2kiTnBK9Ob__FHZkOZGhfvp3UOIXVdKz90VsclIamYV151aGoDixYip1oMx37sZAvEezpg3WWsceA,1249,I,534,313,True,False,False,False,Challenger,BBTY#300,847,63.05,2026-02-11 01:49:59.510627+07:00
pbYdEM53JcEAmndVOrpnsXJbl7GxlBTgoJ-b2N3AsVmZWDWVj1bKiOsRr2s0ylujTmW-kOrsZZhbBQ,1245,I,290,188,False,False,True,True,Challenger,SunRise#Shiny,478,60.67,2026-02-11 01:49:59.510627+07:00
7VLQYTZFk6WFVjxNEFKqflEbDQcptyAZu6bl8GXsyMltyZKQRmrairiAjVWAKBbp1ujBoCvjhHnJig,1242,I,349,261,False,False,False,False,Challenger,QuazE#IWNL,610,57.21,2026-02-11 01:49:59.510627+07:00
xtmkvmlgjN7YWdCV_V3fNn7pO3ESOPPcAt8dCjwK96y2viN5x4v8RlDSY8EWCLedHDgYy70oC0_2SQ,1239,I,347,255,False,False,True,True,Challenger,shush#2654,602,57.64,2026-02-11 01:49:59.510627+07:00
0igqo3RN7dcbnYucXvIGWe1v20cCy7UbIwwa2WXPgO-xbfeFhml2FNy4AAlT_BsriDA3ClycNFh-aw,1239,I,302,216,False,False,False,False,Challenger,OBE Twift#009,518,58.3,2026-02-11 01:49:59.510627+07:00
7-ef3RSWywaJDvSv4XQsPQz945sUi4sfS4vDKBMWxnwohjD3nfQSD8RI7jepJUctWw0MVxdZOKNgWg,1234,I,204,117,False,False,False,False,Challenger,bllade#99999,321,63.55,2026-02-11 01:49:59.510627+07:00
fnlKrwOnalwfwCG0pD6_9MbvapzwekE2B11s1ExP8X9M0ADNCJcrjV-lIcoxCnwNi7w__Ub3FNQbyQ,1233,I,277,200,False,False,True,True,Challenger,teeoftea#SG2,477,58.07,2026-02-11 01:49:59.510627+07:00
1objFp_S2YngHf2IFnSMpMkS_kSLdm1VgeZGEjKoNzKQd5pRRtl-rL7OQYekeEmnqPUFlsWId5XM4Q,1230,I,663,541,False,False,True,True,Challenger,Gettey#9904,1204,55.07,2026-02-11 01:49:59.510627+07:00
OX9t0WAW97FLFOcr1l-4L2AlRtPZ7eerU29E7hosR8iiyRxhzVXJrmRuIbUqIRywXu1MnnxAVfmZaw,1229,I,296,201,True,False,False,False,Challenger,Kaiser55#9050,497,59.56,2026-02-11 01:49:59.510627+07:00
geVqw-WwR3F-1Ke5XLLEdcs3JSAYwarwnkn9CilK3grOXMYNl-Th_rpaksKlz-VBH9r8qn8IXJZ4Jg,1224,I,204,111,False,False,False,False,Challenger,josepao1o#1023,315,64.76,2026-02-11 01:49:59.510627+07:00
ugbPRN8PwymUonm-0BkL-uSE-udI53oJHeVoJ_CD9h_QPD1CreLOnwLFoVldVKDIzZq3bYyHT_ySOg,1218,I,511,415,False,False,True,True,Challenger,Getta#alone,926,55.18,2026-02-11 01:49:59.510627+07:00
KBnRpeKWNTv9m4tZa5HjQglVPeKK5MjiCjGIqsJZON8tF1GSZa0Gz5krLQ-1HS4-FKeLukcxIQsT-g,1215,I,186,120,False,False,False,False,Challenger,เธอชอบเราไหมนะ#SEA,306,60.78,2026-02-11 01:49:59.510627+07:00
zPFCC1h0W9DaLG_esDcxUrmAdnL1GDrLyxyTxYKJvPiUv6wpQVxLi1SfR-jorgLRyQaF6YGoO_GlNg,1214,I,241,145,False,False,False,False,Challenger,grog#123,386,62.44,2026-02-11 01:49:59.510627+07:00
I7tSP-bG8Jar2NU9-QS_csC-4SeO297MmFO4_otO_TAm8DYgRvtpiZjB3-xfDspjKZv1r7oyLEYlJw,1214,I,170,85,False,False,False,True,Challenger,outboxer009#333,255,66.67,2026-02-11 01:49:59.510627+07:00
8xtcab4066AaNOKbYo34yywmm-vLFhaDsgPtriU_AZsdOeOn2JdC1zPOcZxHieNuaVk9DEqat4iReQ,1213,I,352,257,False,False,True,True,Challenger,FuuTime#xdd,609,57.8,2026-02-11 01:49:59.510627+07:00
66fZQiiikyv758UcQ8ssrpMtu13vOG_SYAuTu7V4CaDxkKVrcrSL6gs-U-fqZCNUh2Ih04VKEcGX9w,1212,I,252,149,False,False,True,True,Challenger,Skyli#Van,401,62.84,2026-02-11 01:49:59.510627+07:00
RvaxFRLDYDlVmanGuyYIiqkstxpMchJ84TdRvttg-Aa_liQ2sxoWCw1dphH9QMFQb4zVi2GtkrgezA,1206,I,204,131,False,False,False,False,Challenger,Ozzie#LOL,335,60.9,2026-02-11 01:49:59.510627+07:00
diAbLFkVNEmZiextbPXSNC3eXsp7G6K7gBETk_6LfFvVVc3jA0N6kmItu8zQn6TOPc8Si7gUgR_LnA,1205,I,287,214,False,False,True,False,Challenger,Player 5#0111,501,57.29,2026-02-11 01:49:59.510627+07:00
0VBqhjoQJDOhUsuUL95_Hv8szDcH77kuBsrWsLskTmk_WGuiGfd0f_2zGq5Y2SkUWPP0tKZkCgz7nQ,1198,I,511,374,False,False,True,False,Challenger,ffstars#8787,885,57.74,2026-02-11 01:49:59.510627+07:00
ZCAjLRiUB-pd3pusrD5tD8Teb-dQTuFXeTteIJdR3td7eitJvfzKrrQqc5x_mN6H0wEoS7k43WM-QQ,1189,I,126,57,False,False,False,False,Challenger,Houston3001#9594,183,68.85,2026-02-11 01:49:59.510627+07:00
j5USmCMGJffIzaGlfGcZ0m2hhl_BpfD5DWjsqr7XpZyGV15ce3X1CjQRVPNxP9HbSt8fPEOB9bCT3A,1183,I,256,184,False,False,False,False,Challenger,caipng#8620,440,58.18,2026-02-11 01:49:59.510627+07:00
jmRDseDMRwngpUWBNfU4D36Uw-5NqZIBBr7bXFARlp1pjcOGygAsgq2grGoCdw6yeGjgtedbV1Yx5w,1175,I,243,180,False,False,False,True,Challenger,i love faker#dave,423,57.45,2026-02-11 01:49:59.510627+07:00
4dsxiquCFZpulul_o0vzGWRcOjAYyVX1V5GXCxpJ3jhuwOTzKJdCres4wF9n6dWUdnqeNNk5SUjWDg,1170,I,342,249,False,False,True,True,Challenger,Xun勲#ADO,591,57.87,2026-02-11 01:49:59.510627+07:00
8HJs5svT6YvA3-6a67qcGczdXpgvklMU3TiI8aftTsV_mIO2z_Uw9LNvI9JSaTidx--_s1KbFkO34g,1157,I,151,100,False,False,True,False,Grandmaster,FindOut#SG2,251,60.16,2026-02-11 01:49:59.510627+07:00
xhH1upTjZyVT9ahEMGzKZXw9ikZ479Uy_UNdK2SB5LuGIa_PcZPFkb-XQuvAjGCqH9ZmN253b1G62g,1147,I,181,114,False,False,True,False,Grandmaster,7yD#DDDD,295,61.36,2026-02-11 01:49:59.510627+07:00
SAempvmqOFivF3G5RapsA3hF60xv1MpR_h_SlShDoDWSbMrJgF4YmuhqFMuAjKNgJ-7WrK0ZLSDr2A,1145,I,398,271,False,False,True,True,Grandmaster,potatodoggy#SG3,669,59.49,2026-02-11 01:49:59.510627+07:00
S6clehuZlzktAhjup2MHHSDg32LzoOkUoTwAM5s4rIChf7BTPNIYD0rWMWpOyfQ9w3AVJYLtpLc0tw,1141,I,328,251,False,False,True,False,Grandmaster,wabisabi#0929,579,56.65,2026-02-11 01:49:59.510627+07:00
4H1KNELz5F-xjjUu17QOu-3Yu6-f3-hIFbDoMX6hgYHvQORieMew_ikGjMGn5iPKk3mNHTlmg7ZoZA,1131,I,411,326,False,False,True,False,Grandmaster,hanni pham#raph,737,55.77,2026-02-11 01:49:59.510627+07:00
wIlHjKclSRHqXoCU0JthmfP5_sf-Wj0G-gE_m0gYNne2tBEiV019FAu95zsY_Qsi2xuCOcktSe02fQ,1128,I,125,69,False,False,False,False,Grandmaster,Atidtech#8761,194,64.43,2026-02-11 01:49:59.510627+07:00
O5tmLtzvTPsMkXRpTtE9EPBZXxuFiv0-LRJZN5I-uuYO5B5KRumzc-aAyYHWUYsCpO5Z9ne7RWAIUA,1120,I,193,129,False,False,True,False,Grandmaster,SheeepStick#3214,322,59.94,2026-02-11 01:49:59.510627+07:00
5em7MAQIxP7OxpqK-cYF-tDgDCUeMH0ZyAh8XQQ0yzWA7PprXxpgsSPDcIMaGtRII76wA7-QqGl8EA,1114,I,94,22,False,False,False,False,Grandmaster,house cat#BM1,116,81.03,2026-02-11 01:49:59.510627+07:00
O6w0nCY0ZxEUfz2su2XXfkOg-IvW-cL_YDvRgyKa3L5skrGrK6DfkyxN9QV2IGGW5DdF0aARemjtVw,1112,I,363,302,False,False,True,True,Grandmaster,maxxine#sleep,665,54.59,2026-02-11 01:49:59.510627+07:00
SIDHJI1ibTAmzqdzOCH8InAwwQXw4ArKGx_dEpAXKZjLJfMsCsoVRQJnW4zsc7DPMTs7A7KaChSt6g,1107,I,492,399,False,False,True,False,Grandmaster,freezingfiref#SG2,891,55.22,2026-02-11 01:49:59.510627+07:00
JL8AoiuRMkfA_yObaRi9o9cD2yNLot2fLCJ_EtDmBHPCHNzEQIGwIw_x8c_g165UYaUg1bln7WxARw,1107,I,372,323,False,False,True,False,Grandmaster,Berlin#sryze,695,53.53,2026-02-11 01:49:59.510627+07:00
B274Jea7oXuEHy1zw539zOrpwKS6DCBO79WugGBKHr3UUW6soF8f35_8oMdlo5qtuN7cKgdvi4VQJQ,1104,I,366,301,True,False,False,False,Grandmaster,Zsm#88123,667,54.87,2026-02-11 01:49:59.510627+07:00
1ezqWqBuIzJs9ejlxu7wjW3z9XhyCL-4c6ZN2ANKHfgLOSEFNpAIYF3IKyvrYrMIVv9nBUKrUyqaPg,1103,I,279,194,False,False,True,False,Grandmaster,Reso#RESO,473,58.99,2026-02-11 01:49:59.510627+07:00
ofY_0GTEjP_FHH1VANbLgMtKmKDIl5NmBnnT8F0IwHf0gk8FaJyMueEjqeuw4TOGmuwGmWQ-BVrY0Q,1102,I,320,245,False,False,False,True,Grandmaster,jail#SG2,565,56.64,2026-02-11 01:49:59.510627+07:00
JnT2nzrAuHAzeOe7lj4p8A7zuhvTtD9s55_C52FLOdMA5fVZAvjjaGgMbvtgLUjKTeqip5Z3u5ZzYA,1098,I,244,167,False,False,False,False,Grandmaster,RizuDiff#SG2,411,59.37,2026-02-11 01:49:59.510627+07:00
U51azwQ2TP7qamHpqL46Wy6mbhOnesM0BvoJD-gSB5PM3ctLxllFY0RpUF8QXYaQcewiYdjgROZlFw,1093,I,337,245,False,False,False,False,Grandmaster,peter pan ties#2806,582,57.9,2026-02-11 01:49:59.510627+07:00
ZchXPy3_dormCfSXDErnuRCTYxJko-98C5MpHp79M-rdJYZxsFzzuk_2DRf42YN4AFlFQ5pUeFwvpg,1092,I,239,168,True,False,False,False,Grandmaster,MagicElephant#SG2,407,58.72,2026-02-11 01:49:59.510627+07:00
X9kmN_xYGVgdLYl2JxP_Bh1abnGATdudqSmRemM6W9YecpndB1RqfRFmsT43ovf43qomuhQuXXI6DQ,1090,I,303,219,False,False,True,False,Grandmaster,ipw#uuuu,522,58.05,2026-02-11 01:49:59.510627+07:00
nsJ9ahyPtNa07DKrAhWSl5QeVi7WEOTDfjQ-fZM7NM93Wr-CYhOyedcO8jmC1UGQrUvWu1Bf8B2YoA,1089,I,322,213,False,False,False,True,Grandmaster,N4IKZY#7452,535,60.19,2026-02-11 01:49:59.510627+07:00
nWT4SDeDYc7k34KS8eO2ocpxzE_Asan9ennmKjMt86rRlvWWvX3RWNMap3kvGiMCR6_t5x7NWE0ktw,1087,I,319,241,True,False,False,False,Grandmaster,holeecow#2590,560,56.96,2026-02-11 01:49:59.510627+07:00
YNt4zeT39dltRxkjyyVAZn-ekbmwhMPdZPLMd2R_UX9Ak_drm0NPVWrK-aJ2ZcUE9z0Z1TgzK4yq4A,1086,I,275,194,False,False,False,False,Grandmaster,Im Ace#Ace97,469,58.64,2026-02-11 01:49:59.510627+07:00
hwBlcjZFwqC8f0fBnBa-be63N04EpYoQwZGL_2MqeoR35KFH2Y8s89ENcDdGxml9iT0ClLE08iWHvw,1084,I,305,201,False,False,False,False,Grandmaster,Kjaos#four,506,60.28,2026-02-11 01:49:59.510627+07:00
OK_C9OQZhCv-Li6ouQRQPxmHetdv4I3sHwldxxxEbdIPuPmyrSwsX1NBkDDtyIpk87s8Q2Q0aczRiA,1078,I,152,110,False,False,False,False,Grandmaster,ineed2getshot#xxxx,262,58.02,2026-02-11 01:49:59.510627+07:00
d5ZkU-OdCiipoLaX_FUJQjARsxKAqd0TTY6U7w7YEpSBOxwPT39W3FKoKA9ciZj4McARZzpNEMZG-w,1075,I,235,151,True,False,False,True,Grandmaster,Daxiatitan#LvUp,386,60.88,2026-02-11 01:49:59.510627+07:00
Co42dWPtiWsQdppEYpCn4MgfA1F0os4g0L8AoxJa4LLj20ZwGpKF_G39xnvqGwLQKza_87Xn4UPrIw,1066,I,312,229,False,False,False,False,Grandmaster,Fourz#ff4,541,57.67,2026-02-11 01:49:59.510627+07:00
PlPP_YTQcadZg0HncxOL7aK03qYR8Y0cpB9L2w9SlhB5UrdVuiBF54UKfXj7CCKM_zNp3A_2UgAekg,1064,I,434,329,False,False,False,False,Grandmaster,MelAmz#1234,763,56.88,2026-02-11 01:49:59.510627+07:00
MQDFJazMxolRxLPj2G21TB_A5Ji5Sa421HaZ0rWlS4SZWMuvgTwTUPB23mpcMY1_CK_BmtFkcfL76w,1061,I,357,247,False,False,True,False,Grandmaster,Stryggar#004,604,59.11,2026-02-11 01:49:59.510627+07:00
4ZXcG9aqORsTlYxj8oCRrHbpyv_af-4jRLyk1i6UN-jPS5NWpciQjCsMrSTydr11FcxwJtTrmz-nlg,1057,I,307,251,False,False,False,False,Grandmaster,Swipers#SG333,558,55.02,2026-02-11 01:49:59.510627+07:00
eUtSlzckgE7XHPj1rwGOrx9nW0acKmVNLErtvM9Uep0SNz57a8Wa0OLtWiGJ3zXiU6L8eEZrDk0Bqg,1053,I,549,428,True,False,False,True,Grandmaster,Juswa Garcia#TFT,977,56.19,2026-02-11 01:49:59.510627+07:00
g7fQSQ1MwE-MUCATwg_hNPrp7HJ4vHkyPNEHCkxmqoR5E2VGQg525ahfs1eNGH5KAL-Lt3WGoCpMuQ,1052,I,177,114,False,False,True,True,Grandmaster,Jack#wind,291,60.82,2026-02-11 01:49:59.510627+07:00
9ZmRqhN3aTn8S6mFLeIF7rqaxsEFMmPY3BzKqRWmWK7WA5225Q6WTX5U0wtuneUKSVXU2eIhYiwxDg,1050,I,467,410,False,False,True,True,Grandmaster,KheeChain#Crong,877,53.25,2026-02-11 01:49:59.510627+07:00
SIwigk7wBNQ2UBiACAzxsa1oxiG3r-FGM8hfjlIdl6-ZzbICDQfjHgdjOoZ9NFhwglq5mgaCQpf8jg,1043,I,364,290,False,False,False,True,Grandmaster,Bwakies#4638,654,55.66,2026-02-11 01:49:59.510627+07:00
s6s4q1I127A1NWKU8KKEhavtS79eRbuuRzkA-gxRcJmnlCPvIvcScz0Rmr2J6nAxBnAt5_zXBFufQA,1042,I,240,180,False,False,False,True,Grandmaster,ncp18#ncp18,420,57.14,2026-02-11 01:49:59.510627+07:00
cwF414h3TvtaEkHtiJyHdgxLqxwKVHn8VuTShCEZx5LDlrC8PNTd9XRKUzZpCd3p4QS6W80pmzdYJQ,1039,I,317,231,False,False,True,False,Grandmaster,PunNyไง#lnwza,548,57.85,2026-02-11 01:49:59.510627+07:00
zJjl5ZjiW17-HU47VmIkm8TkgnZqtLUq_A3PJxvYTqGDUUgGbDcYgou4xhFEhMiRQpZrQoEJW1mopA,1036,I,201,138,False,False,True,False,Grandmaster,YJlnwZa#007,339,59.29,2026-02-11 01:49:59.510627+07:00
szibDJPPma654Cl20bTksQ7CtLJrcBQRJJvLh0QiVbBYGvRbdr7Hzk4gb3PyqSu7IyikCvQThYk6yw,1034,I,399,291,False,False,True,False,Grandmaster,Jizun#6848,690,57.83,2026-02-11 01:49:59.510627+07:00
WYp3y1MDZ74LbcmaGZzUvDfD8N4wacyf3WqFS3fDT244fWoLDV5cqktLsYpJfippkXfrFTnks_4FXA,1031,I,564,507,False,False,True,True,Grandmaster,Blazderp#SG2,1071,52.66,2026-02-11 01:49:59.510627+07:00
NKTGydFoZQJEiyfBBsilMfYh12vGPR31d1LAJ3pAkhmLIi4e17pYO_dnGKqtqfuxzG0PCeZjLSA7Pw,1031,I,227,159,True,False,False,True,Grandmaster,hhotboxedd#420,386,58.81,2026-02-11 01:49:59.510627+07:00
FqpN8LIo2sGfBYHyCixaW8k6q6qp5LRmKUwfqkTgDfTEp3_VEOYwj9voWHgVrX8jY0Jwuf0KJzZbUQ,1029,I,385,303,False,False,False,True,Grandmaster,memebuster99#6071,688,55.96,2026-02-11 01:49:59.510627+07:00
DZqnadcagROgXlsOr7nRfZrqeZWCVsP9P-UvB7GKbhsy6wFG0ihewGVM_gculdeZnnXMN9HulnWXKw,1029,I,279,237,False,False,False,False,Grandmaster,Nibbles#INTA,516,54.07,2026-02-11 01:49:59.510627+07:00
aIoBecwnz-g9uUF6TeR-bvZHOvO9P5qQbUa2BqbmzGWp9h8Pog9tgi0p9EHofl34huoPT659eN0vWw,1029,I,186,120,False,False,False,False,Grandmaster,Aio#shai,306,60.78,2026-02-11 01:49:59.510627+07:00
x9bEVwp_j61mosQWwDftSI2hjCBxopLsniSb_l-M-vJyNKRQnmi2u_lZmuKZ7n1INfzIv7DWop0G8Q,1029,I,151,101,False,False,False,False,Grandmaster,minari baby#SG2,252,59.92,2026-02-11 01:49:59.510627+07:00
t0BfXuGC9D3ObsbXitoBMzzfzw5FUuVrnDkQGYBdkBA7hgJlVdfSsWv2h0CoU6qDC_FS0FpNv33iEQ,1022,I,228,178,False,False,False,False,Grandmaster,Frost#8490,406,56.16,2026-02-11 01:49:59.510627+07:00
cO6KFCaSBiCRpaoinKP9zn6MCBS01WWETc55izcjdKIfdOtUgO3GRQmE_jiRsW7GKQ8vfqc2XQ4k2g,1022,I,188,125,False,False,False,False,Grandmaster,Pave the Way#Rawyr,313,60.06,2026-02-11 01:49:59.510627+07:00
o8gIWNjRDKAkA3O-HgfxY0NnLQUQIyWbm8ocRLnXJckjIxh8cgIUW8AkZ0M82erZObDcGUYOwbk44A,1020,I,187,120,False,False,True,False,Grandmaster,Seahiter#G3m,307,60.91,2026-02-11 01:49:59.510627+07:00
qztgWwktLwKKKmueaqAqdXA0Cg0XuZn2wReRmSmA-qnAMMecKDdocTepFQiTDpsM7RYVBmI6O4Yryg,1015,I,329,190,False,False,False,False,Grandmaster,Big Timmy#Fatty,519,63.39,2026-02-11 01:49:59.510627+07:00
-q1EF-eEIx5wN9sbdVto40OzJaabbpS4W9pOP10F-A1mVgYO8mrGZLxk88fkg2x1O-piia_4MDXVNg,1015,I,262,235,False,False,False,True,Grandmaster,MarvelousSunday#Umaaa,497,52.72,2026-02-11 01:49:59.510627+07:00
MqQKEJ0Qj1Wnd-FGByMoI-O6WmEMriQoxxAGAeLE24WEwbnppsK4ekTe95eYsNzL-NqYXI6Xg49KYQ,1015,I,193,148,False,False,True,False,Grandmaster,ZenoXite#5941,341,56.6,2026-02-11 01:49:59.510627+07:00
V29t-Q_53I2MvQUAFymbBhhPaS8VaDynDRumPhMOxab_FfkIk2Tty-0CgCHrbXtsHNtnxl5P7V6ahQ,1014,I,182,124,False,False,True,False,Grandmaster,Leeweixiang#5612,306,59.48,2026-02-11 01:49:59.510627+07:00
IuYhypp0qaiay3ydg6qi-9Rv2ryRb-FVyXfcsQ8oyqeCp0i5L6A6cjsfphha9x2kk0JUbfNpkN0VFA,1008,I,307,237,False,False,False,False,Grandmaster,Allen#SEA,544,56.43,2026-02-11 01:49:59.510627+07:00
Mhawv3yZdFR4G8huny8zSaRmzvErIWGE4-i5-49D8S40FauOWdsiby64aywU4O_TZdCyzGKu2y_rfQ,1001,I,268,199,False,False,True,True,Grandmaster,a21#SEA,467,57.39,2026-02-11 01:49:59.510627+07:00
vztPRJLNtzgGy2keaRHWbNPXc13KslG_aQcl2MkPXuyhU3LMlqshZ2h_VLLDPq3h22ct71oEBmuD1Q,995,I,246,171,False,False,False,False,Grandmaster,Sinister#bgt,417,58.99,2026-02-11 01:49:59.510627+07:00
Jf27umubZ3XbJQem7U7kirsfONaMgxwRvqVKAjXZcF8wtJLY-fGHrSJc1aLkL8_QuN9wjaU0EhlQKw,994,I,466,388,False,False,False,False,Grandmaster,Kurroneko#kuro,854,54.57,2026-02-11 01:49:59.510627+07:00
